user_id,item_id,timestamp,label,cluster_id,pca_x,pca_y,total_event_count,behavior_density,user_frequency,item_frequency
user_2320,453,1770693646,0.0,1,-2.3192064803796013,-3.526758180308161,2645.0,0.17235392068515842,1.0,1.0
user_3368,1456,1770700774,0.0,0,0.8260061525353355,0.17035393507209032,5579.0,0.364293326467449,1.0,1.0
user_2296,649,1770699233,0.0,1,-3.254980964274731,-2.6891936256606552,1265.0,0.08362937378732588,1.0,1.0
user_4359,2947,1770696914,0.0,0,0.8499052273532913,-0.007163301561804018,5584.0,0.35225274218361685,1.0,1.0
user_4045,1132,1770696829,0.0,0,0.3335340620703078,-0.11374447029668873,3702.0,0.24044846474867676,1.0,2.0
user_4172,928,1770673586,0.0,0,-0.3176105079127441,0.8919045379454904,2807.0,0.22425611303296364,1.0,1.0
user_2016,3426,1770680041,0.0,0,1.0510616958307883,0.14484682972834245,4823.0,0.3162188596280427,1.0,1.0
user_4143,2469,1770691711,0.0,0,1.0939875948300422,0.3812607586219506,4818.0,0.3141253275444019,1.0,1.0
user_1335,2887,1770699171,0.0,1,-3.6118404195518483,-1.4864452854795351,681.0,0.04511849567912556,1.0,1.0
user_4424,3197,1770607920,0.0,1,-2.803942919450009,-1.4174311827304071,1426.0,0.0941473578173805,1.0,1.0
user_2036,2612,1770436969,0.0,1,-1.4714652701409554,-0.3023740172648041,2660.0,0.18137469060140823,1.0,1.0
user_2851,2789,1770687936,0.0,1,-1.6396313944432221,-1.3471747725061567,1869.0,0.12204398978062064,1.0,1.0
user_569,3524,1770699684,0.0,0,0.7677917182572109,-0.8226624793774029,7877.0,0.5136524217172386,1.0,1.0
user_2551,1488,1770696860,0.0,1,-4.718845890122794,-2.0212177956673947,391.0,0.02592044272911694,1.0,1.0
user_2638,1231,1770696826,0.0,0,1.0212636559222816,0.013701501068574193,5883.0,0.391717904070618,1.0,1.0
user_4290,3066,1770701602,0.0,0,1.2656770854666568,0.05252037676631261,4641.0,0.27061924488069444,1.0,1.0
user_3391,2006,1770700815,0.0,0,3.6460781329976344,5.900521902378092,4111.0,2.283333911896414,1.0,1.0
user_1733,2409,1770691092,0.0,1,-0.7227843484831251,-0.4180846579575944,2821.0,0.18393881399130382,1.0,2.0
user_2359,2587,1770442331,0.0,0,-0.19923961752711403,0.20066050808888602,2792.0,0.18318940496285965,1.0,2.0
user_3489,897,1770702005,0.0,0,1.3656365748891834,0.8467227774867274,3850.0,0.2550617707713123,1.0,1.0
user_1141,2239,1770436051,1.0,0,0.7780691345909281,-0.4032933596134224,5632.0,0.36892770323853824,1.0,1.0
user_4270,3164,1770698886,0.0,0,1.0114772099186033,-0.03061850489328731,4870.0,0.3176303313414102,1.0,1.0
user_3703,2811,1770691827,0.0,0,0.6965205645611605,0.6910150197875191,3377.0,0.22025996335631673,1.0,1.0
user_4587,3801,1770697420,0.0,0,0.26348979734474287,0.6667538796253212,2885.0,0.1885726944378118,1.0,1.0
user_2202,2509,1770696705,1.0,1,-3.4100184300786216,-0.8729206483835624,350.0,0.02367348403510026,1.0,1.0
user_3805,3455,1770699604,0.0,0,0.254382027208465,-0.8694198087502785,6738.0,0.43965604429185556,1.0,1.0
user_2184,280,1770641973,0.0,2,-1.4220380341455168,-2.4795207158314376,3857.0,0.2532734090573134,1.0,1.0
user_1146,120,1770693020,0.0,0,0.9973294648745332,-0.3018344963561067,6204.0,0.40480009569742215,1.0,1.0
user_229,1157,1770701539,0.0,0,0.5215714406015406,-0.3612521044302326,4641.0,0.27563410725439225,1.0,1.0
user_4296,3182,1770696148,0.0,0,1.2699711162035088,0.6582469730437914,4812.0,0.3360647257495764,1.0,1.0
user_3198,1359,1770696076,0.0,0,1.25759645599874,-0.04556365633761997,4811.0,0.2789952466134116,1.0,1.0
user_3294,3686,1770692894,0.0,1,-1.720171089953122,-2.410703975210962,2875.0,0.17274387116011028,1.0,2.0
user_1423,3915,1770690738,0.0,1,-1.015034797596617,-2.2451571450782697,3501.0,0.2290042215589861,1.0,1.0
user_4427,2578,1770697201,0.0,1,-0.828372798614122,-0.47070313085678406,2283.0,0.14467374493308321,1.0,2.0
user_2970,3053,1770697922,0.0,0,0.6493328386116142,-0.42896936351996134,8105.0,0.5330646707854307,1.0,1.0
user_2231,605,1770695113,0.0,1,-1.3124704427573353,-0.6065796207006722,2459.0,0.16215603710311255,1.0,1.0
user_758,1784,1770691852,1.0,0,1.254661802129803,-0.5709381040142619,5981.0,0.3920622132643564,1.0,1.0
user_1550,2510,1770435720,0.0,0,1.181978089531249,0.971886841316314,4000.0,0.2617298503730432,1.0,1.0
user_1109,2567,1770699138,0.0,0,1.617111710256149,1.7171378724838184,4052.0,0.3371572314554162,1.0,1.0
user_2561,3468,1770693779,0.0,0,0.9968477785308458,0.33394563378221626,4963.0,0.2931243066376738,1.0,1.0
user_909,112,1770692768,0.0,0,1.1103571377903692,0.4899887968951424,4641.0,0.2850193935707277,1.0,1.0
user_4055,4048,1770701877,0.0,0,0.6353068985589703,-0.38636634020287264,6067.0,0.3562613521482929,1.0,1.0
user_2858,2312,1770695051,0.0,0,1.2712406149160471,1.0931028029478693,4896.0,0.3300496091212757,1.0,1.0
user_1215,2252,1770612502,0.0,0,0.2356991245021976,0.8472606504526394,2760.0,0.20249670530156796,1.0,1.0
user_3117,1148,1770691236,1.0,1,-1.3040319027865577,0.731613336046125,1695.0,0.11058062493710523,1.0,3.0
user_965,1286,1770700743,0.0,1,-1.4446093416694143,-0.921024361357393,1237.0,0.07294785745072628,1.0,1.0
user_346,2183,1770698198,0.0,0,1.0498976276321026,-0.3714395254310528,5195.0,0.30336455821161484,1.0,1.0
user_3765,3768,1770697743,1.0,0,0.903150239349913,0.4556475002569535,4728.0,0.3270523467641065,1.0,1.0
user_1170,2266,1770699500,1.0,1,-1.5429549415277677,-1.8262884660531056,2028.0,0.11842354783343448,1.0,1.0
user_290,3548,1770702511,0.0,0,0.4270673060750079,-0.08142547610240058,5074.0,0.3026397374338833,1.0,1.0
user_363,696,1770701872,0.0,0,1.313277976868175,0.5655976577190254,4520.0,0.29783811480773426,1.0,1.0
user_2680,1845,1770695079,0.0,0,-0.3959856646992438,0.3836858487283254,1584.0,0.10697222383967854,1.0,1.0
user_4516,3028,1770608958,0.0,0,0.5689997064261653,0.25728378686684356,5010.0,0.2938102459856074,1.0,1.0
user_2013,2832,1770527998,0.0,0,0.8185813878189508,0.04738095050312976,4611.0,0.2742466341899061,1.0,1.0
user_4158,746,1770696436,0.0,0,1.515724946950913,0.5550529238789708,5002.0,0.32921632539426265,1.0,1.0
user_3264,3131,1770696876,0.0,0,0.4148576925428458,-0.6373135402206045,4160.0,0.24327138809279794,1.0,1.0
user_4894,2408,1770570696,0.0,2,-2.5004248903822788,-1.9710021128942823,1464.0,0.09557634956121364,1.0,1.0
user_4833,3851,1770695101,1.0,1,-0.7354585297911725,1.935607958720404,1596.0,0.23254153620202556,1.0,1.0
user_781,2069,1770697037,1.0,0,0.30010235160102167,-0.35215030356876575,2893.0,0.1723225109409109,1.0,1.0
user_1650,3364,1770691716,0.0,0,0.3914233642540138,-0.32756032658585393,4357.0,0.2602932901261385,1.0,1.0
user_4452,1515,1770698430,0.0,0,-0.21672474465684777,0.774494383090992,2539.0,0.1668612261309894,1.0,1.0
user_4631,2825,1770433768,0.0,0,0.4968582865679787,-0.15979243392596382,4678.0,0.276295335773859,1.0,1.0
user_340,2315,1770698926,0.0,1,-0.10570978274642825,-1.3636904857943766,4181.0,0.24552503961137634,1.0,1.0
user_3497,1211,1770684593,0.0,1,-0.3333115402386747,-1.2950661807662012,3205.0,0.19371608394524817,1.0,1.0
user_483,2685,1770702073,0.0,0,0.30923115059440653,-0.5837753524453393,5149.0,0.3374065706036136,1.0,1.0
user_4440,1363,1770443313,0.0,1,-2.245118992736885,-2.584319046783004,2639.0,0.17478943037989472,1.0,1.0
user_3752,2973,1770439561,0.0,0,0.48406891033984106,2.065256235335209,4458.0,0.30921164709534915,1.0,2.0
user_3211,221,1770698924,0.0,0,0.8449976271722159,1.0167108943505727,4004.0,0.2614614155676743,1.0,3.0
user_3635,283,1770696613,0.0,0,1.0895180816394083,-0.15114649374220038,5275.0,0.30718306593416794,1.0,1.0
user_2944,1154,1770692892,0.0,0,1.4956847402325624,0.7882602243209726,4439.0,0.28984588275341905,1.0,1.0
user_2815,3944,1770694509,0.0,0,1.1416385208370778,-0.6919672470206114,6150.0,0.4054111214854527,1.0,1.0
user_3738,3331,1770698620,0.0,0,0.9659365205393036,-0.865813737638526,6190.0,0.40303348713800663,1.0,1.0
user_624,2993,1770696900,0.0,1,-1.7774582989829977,-0.8153084824950056,1149.0,0.07664225969041263,1.0,1.0
user_6,3678,1770694442,0.0,0,0.6001983169168297,0.7495979976030066,2547.0,0.16735552462868744,1.0,1.0
user_1741,2470,1770693956,0.0,0,1.0037834700601107,0.5762782048449328,4619.0,0.30115565794263544,1.0,1.0
user_8,1012,1770635277,0.0,2,0.22938837741271345,-0.34522697719016027,6163.0,0.35824870269914344,1.0,1.0
user_3528,3008,1770698109,0.0,0,-0.7704962428774087,1.330314101701336,1269.0,0.08328188526387163,1.0,1.0
user_4464,3960,1770700918,0.0,0,1.237360985047157,0.9816094363028925,4436.0,0.2892200338988134,1.0,1.0
user_4810,2026,1770699628,0.0,0,-0.1103591856389008,0.06363107927430593,3136.0,0.1870562775519096,1.0,1.0
user_4474,2697,1770694187,0.0,1,-1.3799788552571615,-1.7099295665218808,2496.0,0.1681060491443412,1.0,1.0
user_3971,277,1770684869,0.0,1,-2.1755041840221065,-0.7347950988062919,1000.0,0.06562166952938162,1.0,1.0
user_4310,2524,1770696703,0.0,1,-0.9539683031272864,0.033849286313413954,1330.0,0.08767338083992747,1.0,1.0
user_1957,706,1770692259,0.0,0,1.0416555842983342,0.25860821132222245,4691.0,0.2728124809173747,1.0,1.0
user_2486,2200,1770692645,0.0,0,0.6530287463277323,0.6147270594014443,4091.0,0.24474922377922276,1.0,1.0
user_420,99,1770696667,0.0,0,1.2399720376916452,0.2607337328198851,6197.0,0.47710317712281153,1.0,1.0
user_4463,1745,1770695963,0.0,0,-0.15161517092262775,-0.7258737423776771,3241.0,0.20538669542883106,1.0,1.0
user_2254,612,1770672959,0.0,0,1.1090683286991767,0.5875915731988938,4563.0,0.31475675504157286,1.0,1.0
user_4766,915,1770698181,0.0,0,0.2599472368169296,0.7889062761046762,2475.0,0.17083299125193205,1.0,1.0
user_2955,2317,1770699747,0.0,0,-0.16115119405356335,-0.03563376661249171,3474.0,0.2267298799666301,1.0,1.0
user_3477,2926,1770440555,0.0,0,-0.9556120080064003,1.8808304248529746,1284.0,0.08488600806652136,1.0,9.0
user_1543,149,1770699293,0.0,0,1.1485061840304618,0.7099673858171351,4716.0,0.30850009563401204,1.0,2.0
user_4781,3781,1770689520,0.0,0,0.961922905932654,0.8558701779066359,4240.0,0.2773563304565488,1.0,1.0
user_515,2926,1770440167,0.0,0,-0.047801521727299554,0.230300095498192,4578.0,0.27151518282694476,1.0,9.0
user_3471,538,1770692608,0.0,0,0.8638517595553119,0.9520391830748182,4168.0,0.25225354689101215,1.0,1.0
user_2493,281,1770696846,0.0,0,1.4358087361913079,1.06861099610059,4403.0,0.2908254788424593,1.0,1.0
user_683,835,1770643919,1.0,2,-3.7233878383787316,-2.8502749761209683,1103.0,0.0724575877316538,1.0,2.0
user_1601,3972,1770698805,1.0,0,0.9814225432612514,1.2704613004311212,4007.0,0.26472409891827064,1.0,3.0
user_3352,3049,1770699256,0.0,1,-2.162034367952762,-1.1067144310079238,1652.0,0.10763104312962232,1.0,1.0
user_4321,3091,1770700999,1.0,0,1.0242377131137665,-1.0248183939876299,8941.0,0.5832038888956331,1.0,1.0
user_4911,303,1770690191,0.0,0,1.1376624832698699,0.7010551918132912,3835.0,0.25301295898802145,1.0,1.0
user_2706,2951,1770691108,0.0,0,0.8508678640241503,1.8090943239266897,3659.0,0.23882082949716815,1.0,2.0
user_3472,919,1770697487,0.0,0,1.7199969909847141,0.6337721008072279,4446.0,0.29329437108114864,1.0,1.0
user_4451,2874,1770437240,0.0,0,1.0574827058738658,0.5448845991049863,3564.0,0.23418754486363236,1.0,1.0
user_956,957,1770694049,0.0,1,-1.6050712833798195,-0.46125812556326046,858.0,0.05859852654149193,1.0,1.0
user_2035,679,1770700746,0.0,-1,-8.420317482408903,-0.12031699681599797,631.0,0.04113803122430175,1.0,7.0
user_1050,935,1770441421,0.0,1,-1.382280531687075,-1.9058512222279576,2640.0,0.17406544948812597,1.0,1.0
user_3803,3206,1770616328,0.0,1,-2.2549354303782465,-0.42428440306376014,875.0,0.05751042202955156,1.0,1.0
user_3915,3891,1770680631,0.0,0,0.010253693985017001,0.2877825504320634,2546.0,0.1713717327846207,1.0,1.0
user_637,2335,1770699774,1.0,0,1.1233796549667359,-0.03297860589626357,4921.0,0.32039614561027835,1.0,1.0
user_3042,44,1770691914,0.0,0,0.37787785641616134,-0.4057798967462375,6873.0,0.41178212666725633,1.0,1.0
user_1494,3609,1770694967,0.0,0,-0.1389685478456548,0.4960903131135617,2671.0,0.17474018627940624,1.0,2.0
user_597,3659,1770700283,1.0,1,-0.39450372146537227,-0.7868131219879568,3578.0,0.24329133236097136,1.0,1.0
user_1535,1128,1770699331,0.0,1,-1.548117904041496,-1.7985124876122212,2753.0,0.16189426945774468,1.0,1.0
user_4748,3036,1770693582,0.0,0,0.8267481591313248,0.6514852530274775,4052.0,0.26416331099170515,1.0,1.0
user_1537,1939,1770692836,0.0,0,1.3439908404028333,0.42743306284448485,4687.0,0.3052523330278856,1.0,1.0
user_366,2165,1770677863,0.0,0,0.9716748396714021,0.12368042666506741,4721.0,0.2769408378136581,1.0,1.0
user_4773,3061,1770698936,0.0,0,0.6348817721629294,-0.5405731114918801,5995.0,0.39110291075197207,1.0,2.0
user_3505,924,1770697909,0.0,1,-0.38073348021727943,-1.1130567535703872,4155.0,0.25291367270792964,1.0,2.0
user_1767,3625,1770692305,0.0,0,0.48420387101578377,1.5088091007609177,3108.0,0.20520899017416702,1.0,1.0
user_2492,2426,1770439577,0.0,1,-2.223697909144431,-1.4876814538269172,1244.0,0.08149884203000687,1.0,1.0
user_1377,2389,1770698923,0.0,0,1.2896185198882855,1.3352868336693446,4333.0,0.29620220758638666,1.0,1.0
user_274,3609,1770700435,0.0,0,0.9440464459200993,0.8449078947802168,4327.0,0.27928323399127175,1.0,2.0
user_3942,3626,1770697600,0.0,0,1.212865493288588,0.11387395586469651,4910.0,0.3209586254807048,1.0,1.0
user_1868,3341,1770651907,0.0,2,-0.21029810142971198,-0.10827486181771788,5693.0,0.38097011981018414,1.0,1.0
user_940,1358,1770700707,0.0,0,0.11395326783704719,-0.20547000113908875,2299.0,0.14996380549518307,1.0,1.0
user_3966,1317,1770695927,0.0,0,0.848120813598825,0.3646967097748351,2928.0,0.17694002530822495,1.0,1.0
user_4665,2775,1770696280,0.0,0,0.4842606915642481,-0.07995859574329435,2552.0,0.1507198343656742,1.0,1.0
user_3385,1652,1770693642,1.0,0,0.8026721851772568,1.7103435935550109,3854.0,0.2534644470734031,1.0,3.0
user_3741,2215,1770700582,0.0,1,-0.7851417899433348,-0.892805070916792,4321.0,0.28173121509816773,1.0,1.0
user_1722,2742,1770694068,0.0,0,1.4061360788573785,0.5797392165607697,4462.0,0.2840687784145927,1.0,1.0
user_3931,79,1770692780,0.0,0,1.1103898622874342,-0.11187460211633299,5036.0,0.3283576483038848,1.0,1.0
user_3850,1694,1770442291,0.0,0,0.775578608761555,-0.6545057910844422,6284.0,0.41225922296615397,1.0,1.0
user_4694,278,1770699996,0.0,0,-0.18108580052062342,-0.17486611095474422,2170.0,0.1366747450911906,1.0,1.0
user_259,549,1770696875,1.0,1,-1.5114821921132269,-1.7135200396302046,3805.0,0.2482613594388242,1.0,1.0
user_423,3483,1770693446,1.0,0,0.9742793950093408,0.8302242980729794,5185.0,0.3381493069950059,1.0,1.0
user_349,2512,1770699124,0.0,0,0.15505214639872297,0.9589758543381157,2480.0,0.16538960255144583,1.0,1.0
user_935,3020,1770700192,0.0,0,0.8923369641592626,-0.03745045389201767,5443.0,0.31783635884897327,1.0,1.0
user_4053,969,1770700558,0.0,1,-0.29486942801325394,-1.4588227647384278,6843.0,0.447013710957227,1.0,1.0
user_1762,744,1770700261,0.0,1,-4.26718663319394,-0.9007184038396666,376.0,0.024736494926387,1.0,1.0
user_1507,1795,1770438415,0.0,0,0.6361919182731441,-0.3844347599726248,6193.0,0.40582937487626597,1.0,1.0
user_3606,3741,1770693543,1.0,1,-0.5392184368996212,-0.5086273825069574,3981.0,0.25968784837865244,1.0,1.0
user_543,3805,1770697941,0.0,0,1.1270875016673776,0.1202208407721604,5464.0,0.3172955189718376,1.0,1.0
user_4678,2633,1770613233,0.0,0,1.1821110327315758,0.9155012170650468,3895.0,0.25449164042512773,1.0,1.0
user_128,3340,1770701899,0.0,0,0.8704197314158356,-0.4602539328954815,6132.0,0.3555681549119503,1.0,1.0
user_4298,3651,1770702376,0.0,0,0.7189398648496895,0.22258972510526215,4669.0,0.2833514247653872,1.0,2.0
user_1742,2699,1770698214,1.0,0,0.7428450463996865,0.5941167735132546,5693.0,0.3770387333582549,1.0,1.0
user_634,679,1770701598,0.0,-1,-22.81829144973931,14.90614289958227,136.0,0.009226953196732212,1.0,7.0
user_4242,2045,1770614703,0.0,0,0.8794607462058089,0.2484056570496011,5017.0,0.2983926329738233,1.0,1.0
user_677,1719,1770691950,0.0,1,-2.0125645662274523,-1.6004612157140958,4049.0,0.2640732017785103,1.0,1.0
user_959,358,1770696196,0.0,1,-0.9666598869734033,-1.3750262964301863,3336.0,0.19563624761610268,1.0,1.0
user_4039,1336,1770700580,0.0,0,-0.30435350877870027,0.7497750993877441,2112.0,0.13777330420436895,1.0,1.0
user_3899,3042,1770690619,0.0,0,-0.5245555852096915,0.11468861440649945,1726.0,0.11345130496753704,1.0,2.0
user_261,2362,1770562913,0.0,-1,-8.646923859217432,-1.240706843424053,470.0,0.03073132656438935,1.0,2.0
user_889,182,1770642401,1.0,2,-1.5961115224469162,-1.5640547718921705,2147.0,0.14424094620358752,1.0,1.0
user_3654,187,1770701818,0.0,1,-0.9331669330106426,0.3533684448877852,1576.0,0.10272967685744241,1.0,1.0
user_1571,1323,1770692635,0.0,0,-0.30677293741155953,0.3785082894106136,1889.0,0.12462797758814954,1.0,1.0
user_2953,2492,1770698195,0.0,0,0.5732831352084902,0.2108599959757146,5213.0,0.34325566847956807,1.0,2.0
user_1071,2061,1770693400,0.0,0,-0.40999965668773986,0.701528132876033,1099.0,0.06739322137366716,1.0,1.0
user_1625,3604,1770692883,0.0,0,0.99096412478212,-0.5472419350194997,5788.0,0.3776970240806867,1.0,1.0
user_2910,1125,1770695533,0.0,0,1.0770673272779487,0.2129521418426538,3747.0,0.2477443731785622,1.0,1.0
user_1266,2965,1770437605,0.0,0,0.50298252955397,-0.12270187321798472,5362.0,0.3577040960725098,1.0,2.0
user_919,1827,1770692328,0.0,1,-1.516033384965339,-1.7337748935174027,3487.0,0.22990875297193492,1.0,1.0
user_1816,1434,1770442946,0.0,0,0.13888963600908297,-0.546782678004237,3418.0,0.21429860077371324,1.0,1.0
user_3653,3751,1770692582,0.0,0,1.1629665590611271,0.9568298524667691,4733.0,0.32381565016993535,1.0,1.0
user_3874,101,1770616299,0.0,0,1.156904011681423,0.40424454743852895,4903.0,0.3202868188168778,1.0,1.0
user_1426,4060,1770695798,1.0,0,1.0607400310196737,0.3966226209440891,4815.0,0.3140239748446035,1.0,2.0
user_647,582,1770641765,0.0,2,-0.15600905071084684,-0.8184012613017482,3378.0,0.20313988839333366,1.0,1.0
user_1874,1152,1770690136,0.0,1,-0.645009626064047,-1.310714996179626,4301.0,0.28081191997959326,1.0,1.0
user_1472,2745,1770696000,0.0,0,1.5855778321146545,0.9141508413182413,4356.0,0.28573538570259327,1.0,1.0
user_3131,849,1770694414,0.0,1,-0.6085214216897832,0.022404054261953674,1980.0,0.13011186005746608,1.0,1.0
user_4956,1036,1770698449,0.0,0,1.1010704281679407,-0.7146228415572784,5884.0,0.386077339297522,1.0,1.0
user_2861,1187,1770695665,0.0,0,0.7455844122315098,-0.608337384526228,8592.0,0.562237494082012,1.0,1.0
user_2793,3212,1770696426,0.0,0,1.1753060756683567,1.159739227674832,4452.0,0.2958924485449047,1.0,2.0
user_4730,134,1770698822,0.0,0,0.24277100699643442,-0.3034920407530139,2545.0,0.16655051576942712,1.0,1.0
user_2261,597,1770695021,0.0,0,0.5234244845804309,0.9882281370955495,2763.0,0.17247483493529905,1.0,1.0
user_2025,3275,1770694317,0.0,1,-1.1968250153398925,-1.2159021790759816,2055.0,0.12732710595126343,1.0,1.0
user_1329,2952,1770434034,0.0,0,0.0765530325693721,-0.6332239652806068,3827.0,0.22571204053943691,1.0,1.0
user_4058,1417,1770693964,1.0,1,-1.9100850240039706,-0.9599732945184593,3653.0,0.23912945444706452,1.0,1.0
user_2002,679,1770699747,0.0,1,-3.2680189022942767,0.14369365721185978,390.0,0.025594477309730218,1.0,7.0
user_2146,2976,1770439479,0.0,0,0.25959774515070727,-0.5529561202748037,4111.0,0.2703931602713089,1.0,1.0
user_2177,998,1770692381,0.0,0,1.0162147318856551,2.830132565729096,2872.0,0.24282213088679327,1.0,1.0
user_4403,2928,1770684653,0.0,1,-1.1904868148068202,-1.1342618438620649,1456.0,0.09514496219713997,1.0,1.0
user_4914,2983,1770700900,1.0,1,-2.039653872531387,2.2412396354494075,620.0,0.09540056440204876,1.0,4.0
user_3427,3448,1770695633,0.0,0,1.51441783283424,1.082774989131411,3776.0,0.2661718082865125,1.0,1.0
user_3821,1652,1770694561,0.0,0,-0.10245070841422714,0.11290140782915363,3118.0,0.20488450441014225,1.0,3.0
user_388,1628,1770690418,0.0,0,0.954178596237433,0.07940466131820469,4164.0,0.27210541071436833,1.0,1.0
user_4199,3496,1770698100,0.0,1,-0.9296459438034398,-0.8868322361439397,3457.0,0.21840235898133722,1.0,1.0
user_1925,1789,1770691646,0.0,0,0.5123409130647975,0.6765993878954814,3291.0,0.21465757418859172,1.0,1.0
user_4423,1109,1770696760,0.0,0,1.2486715782590467,-1.0241821894578371,6216.0,0.40562127397446207,1.0,1.0
user_616,3406,1770694465,0.0,0,0.44016550302351726,-0.248080498390342,3421.0,0.20495371034347237,1.0,1.0
user_3302,727,1770696002,0.0,1,-3.5134909070799774,-0.7781736764046423,322.0,0.021006022487534196,1.0,1.0
user_1338,3987,1770695660,1.0,0,0.17833203081392213,-0.8446908216756911,4720.0,0.3073485663931237,1.0,1.0
user_1702,1276,1770692226,0.0,0,0.4111426474939916,-0.12480250629517443,3216.0,0.21028706156434532,1.0,1.0
user_4899,1746,1770702229,0.0,1,-1.1104324469524955,-0.7573160065599766,2481.0,0.16202126847509754,1.0,1.0
user_4405,1533,1770693854,0.0,0,0.35745035027006594,-0.113372514216972,3940.0,0.25747028223146645,1.0,1.0
user_3425,3546,1770691187,0.0,0,0.8749004947140001,1.7433716737518814,2780.0,0.1854716505340492,1.0,1.0
user_209,1146,1770697347,0.0,0,0.8486549306868993,0.39887796661570546,5126.0,0.3120211325432414,1.0,1.0
user_2247,2088,1770437789,0.0,0,0.8454553013170598,0.1701487830037102,3285.0,0.21459800283042174,1.0,1.0
user_4630,1403,1770685020,0.0,0,0.7842432134218872,0.5808877667092276,3683.0,0.244383247667348,1.0,1.0
user_3007,3978,1770701033,0.0,0,1.2666645721981649,0.9926991139670199,4254.0,0.28489655896398286,1.0,1.0
user_587,1050,1770690706,0.0,1,-1.5132975681988639,-1.2453920610719043,2698.0,0.17795999993184136,1.0,1.0
user_2957,1458,1770432771,0.0,1,-2.466673593837951,-0.8089914478652097,1219.0,0.09394105256749412,1.0,1.0
user_3491,1724,1770694882,0.0,1,-0.8485423890994888,-1.2362433481449056,2803.0,0.1716295158477087,1.0,1.0
user_1119,2294,1770695167,0.0,1,-0.5522589158034632,-0.16160238225419313,3648.0,0.23797557242214512,1.0,1.0
user_1570,2983,1770691817,0.0,0,0.7899555970182792,0.5021089727022747,4768.0,0.28690332647598815,1.0,4.0
user_3413,1230,1770694970,0.0,0,1.3205015116328982,0.3924939500982189,4562.0,0.2818186652562692,1.0,1.0
